scorer,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000
bodyparts,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1011,674.4438996315002,614.0065186023712,1.0,710.9928343296051,609.8150792121887,1.0,725.7165386676788,647.5439422130585,1.0
1012,674.8538265228271,613.0202685594559,1.0,711.283132314682,608.5912199020386,1.0,726.5819227695465,646.5102541446686,1.0
1013,673.8460874557495,612.3741881549358,1.0,711.2073132991791,608.2977275848389,1.0,726.255631685257,645.857737660408,1.0
1014,674.7147302627563,611.1383385658264,1.0,711.7310862541199,607.8813471794128,1.0,727.1142539978027,644.1855388879776,1.0
1015,674.7482857704163,611.2241597175598,1.0,711.3122327327728,607.5175638198853,1.0,727.654599905014,643.5351651906967,1.0
1016,674.8759572505951,610.6685123443604,1.0,711.0554563999176,607.3906569480896,1.0,727.7864589691162,641.5028767585754,1.0
1017,674.8955290317535,610.2599158287048,1.0,710.8794560432434,606.9743711948395,1.0,727.4254105091095,640.6924710273743,1.0
1018,674.2019355297089,609.4729270935059,1.0,710.1484043598175,606.4766764640808,1.0,727.0946872234344,639.6727564334869,1.0
1019,672.5021424293518,608.8767108917236,1.0,709.5327333211899,606.4296443462372,1.0,725.3515652418137,640.0817737579346,1.0
1020,671.1290330886841,608.0682849884033,1.0,708.6368771791458,605.8384971618652,1.0,723.8366831541061,639.6707680225372,1.0
1021,670.6109480857849,607.3210990428925,1.0,708.0894961804152,605.215521812439,1.0,723.0969818234444,639.1764674186707,1.0
1022,669.564007639885,608.0931711196899,1.0,707.7260681688786,605.2094259262085,1.0,723.408553302288,638.7614276409149,1.0
1023,670.6114962100983,607.3223140239716,1.0,708.2182542383671,604.2978963851929,1.0,723.7117485702038,637.5085860490799,1.0
1024,670.3945298194885,607.4536559581757,1.0,707.778646543622,604.2109231948853,1.0,723.1465885043144,637.3506097793579,1.0
1025,670.3387243747711,607.1319670677185,1.0,708.0402856767178,604.326247215271,1.0,723.4263147115707,637.650298833847,1.0
1026,670.1068501472473,607.2519676685333,1.0,707.9399201907218,604.6016826629639,1.0,723.5616987943649,638.078866481781,1.0
1027,670.226536989212,606.7875607013702,1.0,708.0773818343878,603.8142476081848,1.0,723.8250514417887,636.0998678207397,1.0
1028,670.6810755729675,606.22891664505,1.0,708.2765697836876,603.7154788970947,1.0,724.1015028133988,636.8641214370728,1.0
1029,672.0036764144897,605.6895859241486,1.0,708.6882359981537,603.560179233551,1.0,724.199076294899,635.9906096458435,1.0
1030,671.9786715507507,605.8174016475677,1.0,708.7936696410179,603.7014489173889,1.0,724.4646398127079,636.0557584762573,1.0
1031,671.3449728488922,606.3104350566864,1.0,708.9253171086311,603.7147221565247,1.0,724.747555732727,635.149585723877,1.0
1032,671.7398381233215,605.9231199026108,1.0,708.6897990703583,604.0523567199707,1.0,724.3549487888813,635.4774346351624,1.0
1033,670.9841079711914,606.2807233333588,1.0,708.9734187722206,603.3440670967102,1.0,724.7714706659317,634.6741518974304,1.0
1034,671.7266623973846,606.0415503978729,1.0,709.3570536375046,603.7628998756409,1.0,725.3000849485397,635.2522196769714,1.0
1035,673.4755291938782,606.1392457485199,1.0,710.1317048072815,603.6605086326599,1.0,725.4029653072357,633.8726873397827,1.0
1036,673.3836126327515,605.9285329580307,1.0,710.3863821029663,603.6400370597839,1.0,725.7072193622589,635.0911440849304,1.0
1037,673.3324956893921,605.9735169410706,1.0,710.6968080997467,603.786449432373,1.0,726.2146315574646,634.5290169715881,1.0
1038,674.1312568187714,606.8525025844574,1.0,711.2311720848083,604.6256980895996,1.0,725.9849960803986,635.205409526825,1.0
1039,674.6075603961945,607.7223863601685,1.0,711.2968184947968,605.8520338535309,1.0,725.6886761188507,636.2162456512451,1.0
1040,674.6049987077713,607.5253238677979,1.0,711.7864224910736,606.2977838516235,1.0,725.6294486522675,636.4622011184692,1.0
1041,674.3029916286469,607.9343736171722,1.0,711.8732509613037,606.4814677238464,1.0,725.0435044765472,640.6167526245117,1.0
1042,673.2313623428345,609.6036124229431,1.0,711.3875353336334,607.5032212734222,1.0,724.6537967324257,642.8642234802246,1.0
1043,672.7040145397186,609.3509244918823,1.0,711.5522265434265,607.2778761386871,1.0,723.9338180944324,644.457057416439,1.0
1044,671.860466003418,609.9297633171082,1.0,710.723388671875,607.9180150032043,1.0,723.5199432373047,644.6155113577843,1.0
1045,671.0265295505524,609.1002464294434,1.0,709.9379836320877,607.1382327079773,1.0,723.151704788208,645.2419011592865,1.0
1046,670.218327999115,608.8563570976257,1.0,709.5984735488892,606.8635115623474,1.0,722.6060680150986,643.1580762863159,1.0
1047,669.8624850511551,609.1194519996643,1.0,709.3460786342621,606.6626522541046,1.0,723.260664999485,643.3890810012817,1.0
1048,669.3704799413681,609.5113453865051,1.0,708.981000483036,606.9665455818176,1.0,722.5579972267151,642.4104909896851,1.0
1049,669.7002078294754,608.11940574646,1.0,708.900966823101,605.9095042943954,1.0,722.4635924100876,641.5533199310303,1.0
1050,669.7345081567764,608.5521650314331,1.0,707.7180320620537,605.1029672622681,1.0,721.6974420547485,638.5288252830505,1.0
1051,669.5441117286682,607.4923057556152,1.0,707.6169576942921,604.5596284866333,1.0,721.463410615921,639.710541009903,1.0
1052,667.5016503334045,607.0869019031525,1.0,706.4223868846893,603.1920366287231,1.0,721.059515953064,637.5140857696533,1.0
1053,666.9289674758911,606.2362840175629,1.0,705.4907808303833,602.9154934883118,1.0,720.6881811618805,635.6959190368652,1.0
1054,667.0681843757629,606.8082675933838,1.0,704.6698880195618,602.5828514099121,1.0,721.2012839317322,634.9797568321228,1.0
1055,668.5584114193916,606.5611433982849,1.0,704.8369827270508,602.1926832199097,1.0,720.9685387611389,633.431414604187,1.0
1056,667.7437543869019,606.5765333175659,1.0,704.5428109169006,602.158130645752,1.0,720.8684568405151,634.2006068229675,1.0
1057,668.2649387419224,607.1174402236938,1.0,704.3226432800293,602.0621423721313,1.0,721.3375329971313,634.397340297699,1.0
1058,668.3640273213387,607.5026769638062,1.0,704.3298482894897,602.5802268981934,1.0,720.6710977554321,634.7033567428589,1.0
1059,667.5246194303036,607.7738809585571,1.0,703.5533452033997,602.5307216644287,1.0,720.4405579566956,634.3955669403076,1.0
1060,667.1772904396057,607.5860822200775,1.0,703.5365927219391,602.3470063209534,1.0,720.3797898292542,634.2068638801575,1.0
1061,666.4540452957153,608.0683093070984,1.0,703.1665525436401,602.4893426895142,1.0,720.2681646347046,634.2582740783691,1.0
1062,665.7532424926758,608.5264096260071,1.0,702.988751411438,602.5029873847961,1.0,720.1235690116882,633.778238773346,1.0
1063,666.7411723136902,608.1613488197327,1.0,703.0850965976715,602.6669969558716,1.0,720.3050861358643,634.147376537323,1.0
1064,666.6103920936584,608.5797362327576,1.0,702.9757075309753,602.9644255638123,1.0,719.6579685211182,634.4689383506775,1.0
1065,666.2613434791565,608.690110206604,1.0,702.6529772281647,603.0142555236816,1.0,720.1221399307251,634.1718502044678,1.0
1066,666.2843589782715,608.8923506736755,1.0,703.3526387214661,602.5298185348511,1.0,720.1406688690186,634.9387593269348,1.0
1067,666.0346121788025,609.570770740509,1.0,702.9888153076172,603.4333248138428,1.0,719.8130025863647,635.4708442687988,1.0
1068,664.2335634231567,611.0473108291626,1.0,702.3235642910004,604.4200172424316,1.0,719.0162544250488,635.4527916908264,1.0
1069,664.3623294830322,611.2012829780579,1.0,702.4132804870605,604.1584787368774,1.0,720.1067626476288,635.5373306274414,1.0
1070,665.215115070343,610.8154029846191,1.0,702.47216963768,603.8743414878845,1.0,720.2149133682251,636.348621159792,1.0
1071,664.9675097465515,610.9606823921204,1.0,702.0960252285004,604.0721607208252,1.0,719.215503692627,635.2892785072327,1.0
1072,665.2143321037292,610.9963812828064,1.0,702.0035343170166,603.8139934539795,1.0,719.4071054458618,634.9341402053833,1.0
1073,665.5522713661194,610.4913239479065,1.0,701.9833824634552,603.8724365234375,1.0,719.2321665287018,634.9375009536743,1.0
1074,665.2481117248535,610.6673140525818,1.0,702.1431422233582,604.5955419540405,1.0,718.9736449718475,635.1692419052124,1.0
1075,663.8925850391388,612.9184262156487,1.0,703.0048358440399,605.7757539749146,1.0,718.8932704925537,636.2936450242996,1.0
1076,663.7584080696106,613.0477610826492,1.0,703.108124256134,605.9194887876511,1.0,718.4904651641846,636.5884113311768,1.0
1077,662.8889236450195,613.7484375238419,1.0,702.9359240531921,606.3393669128418,1.0,718.1469442844391,636.8461734056473,1.0
1078,663.571610212326,613.3289108276367,1.0,703.4728693962097,605.8226033449173,1.0,718.7588837146759,636.846903026104,1.0
1079,665.4682650566101,610.7788419723511,1.0,704.0549573898315,605.5493519306183,1.0,719.3854775428772,636.9675746560097,1.0
1080,665.0268578529358,610.2781410217285,1.0,703.060284614563,605.1397956609726,1.0,718.9026772975922,636.601735830307,1.0
1081,663.998037815094,609.5452241897583,1.0,701.7608369588852,604.3356246948242,1.0,717.7996733188629,635.9433426856995,1.0
1082,662.7399406433105,610.6909551620483,1.0,701.0404844284058,604.4945230484009,1.0,716.6227893233299,636.3838176727295,1.0
1083,661.8048346042633,611.3985691070557,1.0,700.8423650860786,605.8823118209839,1.0,716.235811367631,636.8347199559212,1.0
1084,661.0262706279755,611.8880863189697,1.0,700.4143505096436,606.1880083084106,1.0,716.4083608984947,637.8745076656342,1.0
1085,661.9592270851135,611.179901599884,1.0,700.5351266860962,606.0935623645782,1.0,716.1567444652319,637.9037244319916,1.0
1086,661.1144213676453,611.6328864097595,1.0,699.953287601471,605.8988320827484,1.0,715.1290402412415,637.6852996349335,1.0
1087,661.7709602117538,611.3102431297302,1.0,700.3916311264038,605.7207728624344,1.0,715.1660289764404,637.2872529029846,1.0
1088,662.9636220932007,610.8329529762268,1.0,700.7373399734497,605.4946041107178,1.0,716.694615483284,636.8274984359741,1.0
1089,663.3224649429321,610.0660262107849,1.0,701.067504286766,604.941294670105,1.0,716.631775021553,635.6388807296753,1.0
1090,662.31241106987,610.1618871688843,1.0,700.741289973259,604.3617362976074,1.0,717.0068844556808,634.6592416763306,1.0
1091,663.2657437324524,608.3841910362244,1.0,701.0971672534943,603.3665957450867,1.0,717.4457088708878,633.0512084960938,1.0
1092,662.7677464485168,608.6234812736511,1.0,700.5572512149811,603.4169111251831,1.0,716.8324521780014,633.1389646530151,1.0
1093,663.024094581604,608.4850373268127,1.0,700.1259819418192,602.6986360549927,1.0,717.2387464046478,630.9338417053223,1.0
1094,664.1941294670105,607.4040410518646,1.0,699.6798348426819,601.3083648681641,1.0,717.0312085151672,629.6999750137329,1.0
1095,662.2498095035553,607.9375035762787,1.0,697.2839007377625,599.5783884525299,1.0,717.2237164974213,628.1317844092846,1.0
1096,662.2286942005157,607.0660123825073,1.0,695.5177128314972,597.9167029857635,1.0,717.5804790258408,625.694887638092,1.0
1097,661.2544642686844,607.470865726471,1.0,694.7881510257721,596.3374586105347,1.0,717.9921411275864,624.7891778945923,1.0
1098,661.9114899635315,607.616822719574,1.0,695.052891254425,596.6865816116333,1.0,717.8194437026978,625.9548330307007,1.0
1099,661.9199954271317,607.7254960536957,1.0,694.7611992359161,597.2630368471146,1.0,717.783460021019,625.9306344985962,1.0
1100,660.8989183306694,607.8274867534637,1.0,694.8941259384155,596.7547130584717,1.0,717.4819470643997,626.500973701477,1.0
1101,660.980134665966,607.1827349662781,1.0,694.9871037006378,596.937115073204,1.0,717.0911051034927,625.8089265823364,1.0
1102,661.9269843101501,606.9007966518402,1.0,695.2002201080322,596.6396808624268,1.0,717.6568400859833,625.8511781692505,1.0
1103,662.0091743469238,606.7999732494354,1.0,694.9129078388214,597.0707951784134,1.0,717.49094414711,626.3538484573364,1.0
1104,662.4090893268585,606.8664314746857,1.0,694.8233151435852,597.509990811348,1.0,717.2127755880356,626.5855107307434,1.0
1105,661.5555993318558,607.1680450439453,1.0,694.7429666519165,597.2526936531067,1.0,717.3705289363861,626.0948572158813,1.0
1106,661.8944327831268,608.2563004493713,1.0,694.4751224517822,598.1748404502869,1.0,716.9185426235199,627.6838339865208,1.0
1107,661.7671356201172,608.6844820976257,1.0,694.7224822044373,598.6352581977844,1.0,716.7674422860146,628.570305287838,1.0
1108,661.9197925329208,609.2537679672241,1.0,694.4990487098694,599.0928466320038,1.0,716.7527256608009,629.3458272218704,1.0
1109,661.6022288799286,610.4398517608643,1.0,694.7966694831848,600.0351486206055,1.0,717.3637087345123,631.0306308269501,1.0
1110,662.0242340564728,609.9408130645752,1.0,694.7562148571014,599.4803283214569,1.0,716.5205637216568,630.3383235931396,1.0
1111,661.1169703006744,609.927815914154,1.0,694.4029188156128,599.5813488960266,1.0,716.4231462478638,630.3108141422272,1.0
1112,661.251692533493,609.8210134506226,1.0,694.5344226360321,599.528247833252,1.0,716.9835562705994,630.2463881969452,1.0
1113,660.8786487579346,610.3664951324463,1.0,694.4079747200012,600.1642899513245,1.0,716.9523060917854,630.5437626838684,1.0
1114,662.231278181076,610.4674601554871,1.0,695.1022193431854,600.06103515625,1.0,717.2824908494949,630.605724811554,1.0
1115,662.7719781398773,612.4038551449776,1.0,696.7163138389587,601.2311687469482,1.0,718.3554735183716,631.220862865448,1.0
1116,666.6759977340698,613.7076569795609,1.0,700.2417229861021,603.0055680274963,1.0,721.4507098197937,634.2044725418091,1.0
1117,669.1090086698532,613.9422044754028,1.0,702.2224984169006,603.1994299888611,1.0,723.4723961949348,634.0778150558472,1.0
1118,664.6502318382263,613.9535692930222,1.0,696.9349212646484,599.5391819477081,1.0,721.3630878925323,625.0711760520935,1.0
1119,653.1893389225006,615.3058495521545,1.0,684.8701496124268,597.9339377880096,1.0,713.086190700531,616.7803077697754,1.0
1120,652.3031549453735,614.9202556610107,1.0,682.7035938501358,596.473108291626,1.0,711.8903081417084,615.0580849647522,1.0
1121,654.135395526886,613.9279874563217,1.0,684.3602130413055,595.4869341850281,1.0,712.1835932731628,614.321417093277,1.0
1122,654.8122057914734,613.71422290802,1.0,684.9714385271072,595.5232753753662,1.0,712.5139179229736,613.9602118730545,1.0
1123,655.1636033058167,612.7646038532257,1.0,685.3575668334961,594.9805808067322,1.0,712.0973463058472,612.4970056712627,1.0
1124,654.246550321579,613.8485947847366,1.0,684.9625098109245,595.479875087738,1.0,712.2238545417786,613.4417117834091,1.0
1125,654.3176748752594,614.238433599472,1.0,684.776780128479,596.2857580184937,1.0,712.0144686698914,613.8714139461517,1.0
1126,654.2079486846924,614.7200520038605,1.0,685.2057943344116,596.6834118962288,1.0,712.3860054016113,614.3696465492249,1.0
1127,654.1553535461426,614.9516050815582,1.0,684.9483070373535,596.6077350378036,1.0,712.0920448303223,614.0780031681061,1.0
1128,654.2965347766876,613.1973075866699,1.0,685.2476508617401,595.385977268219,1.0,711.6474697589874,613.0950751304626,1.0
1129,655.2373237609863,614.7109174728394,1.0,685.1862602233887,596.7976641654968,1.0,712.0848407745361,613.8949807882309,1.0
1130,655.3998513221741,616.161732673645,1.0,684.2244739532471,598.1593368053436,1.0,711.6249041557312,614.2758414745331,1.0
1131,655.4993755817413,616.6564383506775,1.0,683.0900282859802,598.0163242816925,1.0,710.6648986339569,613.6640882492065,1.0
1132,656.7819519042969,616.7603907585144,1.0,683.6635980606079,598.2266795635223,1.0,711.4116446971893,613.3396948575974,1.0
1133,656.790412902832,616.5480184555054,1.0,684.0127897262573,598.2043240070343,1.0,711.4656913280487,613.4845794439316,1.0
1134,656.9485945701599,616.2645173072815,1.0,684.5818290710449,598.0812604427338,1.0,712.0624499320984,613.4964923858643,1.0
1135,656.9196128845215,616.1326341629028,1.0,684.5281944274902,598.0347535610199,1.0,711.6168031692505,613.4622225761414,1.0
1136,656.8481316566467,616.4730677604675,1.0,684.2682542800903,598.2462937831879,1.0,711.7740375995636,613.9819716215134,1.0
1137,657.2486429214478,616.723295211792,1.0,683.9367914199829,598.2341542243958,1.0,711.7792067527771,613.6326924562454,1.0
1138,656.7006640434265,617.484158039093,1.0,683.4912447929382,598.9303328990936,1.0,711.1729714870453,614.548595905304,1.0
1139,657.0082020759583,617.2849488258362,1.0,684.0139112472534,598.4679157733917,1.0,711.4983179569244,614.0970726013184,1.0
1140,657.0485835075378,617.5234107971191,1.0,684.8006119132042,599.2513420581818,1.0,712.4000654220581,615.259183883667,1.0
1141,656.8131918907166,617.6550393104553,1.0,684.3966007232666,598.8232109546661,1.0,712.6239366531372,616.2497072219849,1.0
1142,656.721474647522,618.0050144195557,1.0,684.4047346115112,599.2462072372437,1.0,712.2456784248352,616.665237903595,1.0
1143,656.7112421989441,618.1993193626404,1.0,684.0643911361694,599.5636043548584,1.0,711.5439171791077,616.7399759292603,1.0
1144,656.782413482666,618.043993473053,1.0,684.3710775375366,599.2429785728455,1.0,711.7953822612762,616.4906244277954,1.0
1145,656.7866005897522,617.5100245475769,1.0,684.7564487457275,598.7977938652039,1.0,711.924120426178,615.8550355434418,1.0
1146,656.1615886688232,617.9232821464539,1.0,684.3607130050659,599.1563065052032,1.0,711.7721092700958,616.2126941680908,1.0
1147,656.4268474578857,617.8266110420227,1.0,684.3132858276367,598.9966711997986,1.0,711.7078111171722,615.9574363231659,1.0
1148,656.6564426422119,617.326639175415,1.0,684.386417388916,598.8051254749298,1.0,711.657660484314,615.7439031600952,1.0
1149,656.2006559371948,617.4159255027771,1.0,683.7701344490051,598.5632269382477,1.0,711.8192234039307,615.8357799053192,1.0
1150,655.9950566291809,617.5559463500977,1.0,683.9623446464539,598.7164645195007,1.0,711.8779392242432,615.9455988407135,1.0
1151,656.2368750572205,617.3707571029663,1.0,683.8401246070862,598.1126589775085,1.0,711.9311416149139,615.4395644664764,1.0
1152,656.851592540741,617.0215082168579,1.0,684.5499515533447,598.4249949455261,1.0,712.0630941390991,614.8859634399414,1.0
1153,656.9395170211792,617.2487382888794,1.0,684.7086782455444,598.181648015976,1.0,712.2018418312073,614.7108404636383,1.0
1154,656.9931592941284,617.1528396606445,1.0,684.7056837081909,598.3262832164764,1.0,711.9281051158905,614.5921590328217,1.0
1155,657.0047354698181,617.2491564750671,1.0,684.3889265060425,598.3447716236115,1.0,712.3926424980164,614.9877393245697,1.0
1156,657.0410480499268,617.7353010177612,1.0,684.4320554733276,598.6953327655792,1.0,712.2007870674133,615.6550993919373,1.0
1157,657.1294965744019,617.4533705711365,1.0,683.8336477279663,598.1868131160736,1.0,711.8206403255463,615.5353095531464,1.0
1158,657.3736500740051,617.273473739624,1.0,683.7806539535522,598.2974846363068,1.0,712.0119090080261,615.6900727748871,1.0
1159,656.9327917098999,617.7440309524536,1.0,683.259747505188,598.3145756721497,1.0,711.6353349685669,616.0138592720032,1.0
1160,656.8953723907471,617.7736983299255,1.0,683.8176350593567,598.0772089958191,1.0,712.6834645271301,616.5169405937195,1.0
1161,656.9482555389404,617.9913640022278,1.0,683.8661236763,598.2654044628143,1.0,712.2206592559814,615.892884016037,1.0
1162,657.1058769226074,617.9573545455933,1.0,683.4722456932068,598.0654184818268,1.0,712.5077953338623,615.7492136955261,1.0
1163,657.0560779571533,618.0244379043579,1.0,683.8429789543152,597.9323877096176,1.0,712.7086987495422,615.6535294055939,1.0
1164,656.9464406967163,617.778835773468,1.0,683.5708913803101,597.7692333459854,1.0,712.5503153800964,616.172999382019,1.0
1165,657.019868850708,617.8189888000488,1.0,683.3988614082336,597.9212349653244,1.0,711.9938459396362,615.7815842628479,1.0
1166,657.260546207428,617.5779957771301,1.0,683.0845861434937,597.4072661399841,1.0,711.8397073745728,616.1092076301575,1.0
1167,657.1515927314758,617.5600538253784,1.0,682.8856806755066,597.1930347681046,1.0,711.8375947475433,617.0730862617493,1.0
1168,657.4905633926392,617.1695795059204,1.0,682.8624105453491,597.1802821159363,1.0,711.7734088897705,616.5055484771729,1.0
1169,657.4772229194641,617.2686347961426,1.0,683.4103865623474,597.8689475059509,1.0,712.1255397796631,616.3671507835388,1.0
1170,657.2028851509094,617.2158670425415,1.0,683.8797135353088,597.9321368932724,1.0,712.0919666290283,614.9925518035889,1.0
1171,657.1946802139282,617.385847568512,1.0,683.9219317436218,598.0931282043457,1.0,712.3066930770874,615.160285949707,1.0
1172,656.6119718551636,617.1050267219543,1.0,683.9392719268799,598.3272178173065,1.0,712.6001696586609,614.9916231632233,1.0
1173,656.9565391540527,616.4804854393005,1.0,684.3056783676147,598.0216963291168,1.0,712.99817943573,614.6864848136902,1.0
1174,656.8030543327332,616.5206332206726,1.0,684.3946599960327,597.8923299312592,1.0,712.4512076377869,615.178248167038,1.0
1175,656.7682185173035,616.9087314605713,1.0,684.1285486221313,598.2720012664795,1.0,712.3350944519043,615.2865908145905,1.0
1176,657.2441020011902,616.9018716812134,1.0,684.2177534103394,598.0359935760498,1.0,712.5529146194458,614.9599087238312,1.0
1177,657.209614276886,617.0855560302734,1.0,684.176872253418,598.1532549858093,1.0,712.5843281745911,614.8204367160797,1.0
1178,657.0918264389038,616.8794717788696,1.0,684.0028266906738,597.8170046806335,1.0,712.5171689987183,615.096357345581,1.0
1179,657.2008948326111,617.1602606773376,1.0,683.8305435180664,598.1933801174164,1.0,712.3589749336243,615.3511698246002,1.0
1180,657.0097994804382,617.6362323760986,1.0,684.046516418457,598.3176352977753,1.0,712.5685000419617,615.6467909812927,1.0
1181,657.3571352958679,617.3443355560303,1.0,684.1336278915405,597.8847144842148,1.0,712.8778605461121,615.4299144744873,1.0
1182,657.0116353034973,617.3098673820496,1.0,684.3679103851318,597.9711955785751,1.0,712.6510224342346,615.2152981758118,1.0
1183,656.9329228401184,617.361376285553,1.0,684.4315938949585,598.0125019550323,1.0,713.0123267173767,615.4451084136963,1.0
1184,656.7649097442627,617.3565230369568,1.0,684.1562652587891,598.0548107624054,1.0,712.8064918518066,615.5530228614807,1.0
1185,657.3767008781433,617.3031935691833,1.0,684.358024597168,598.1816329956055,1.0,712.5397162437439,615.549482345581,1.0
1186,657.424262046814,617.0119023323059,1.0,684.4611358642578,597.8064345121384,1.0,712.8242220878601,615.6464326381683,1.0
1187,657.4212265014648,617.2210650444031,1.0,684.3022737503052,597.7695811986923,1.0,712.7279505729675,615.6098093986511,1.0
1188,657.1366729736328,618.0219712257385,1.0,684.4042596817017,598.3188948631287,1.0,712.1580605506897,615.8493328094482,1.0
1189,657.6183094978333,617.7392506599426,1.0,683.8625063896179,598.6290855407715,1.0,712.1462512016296,616.0062580108643,1.0
1190,656.9186534881592,617.7347302436829,1.0,683.6869368553162,598.4011368751526,1.0,712.2800316810608,616.6522979736328,1.0
1191,657.2460470199585,617.7754850387573,1.0,683.7900958061218,598.0791811943054,1.0,712.737799167633,616.9812316894531,1.0
1192,657.472638130188,617.7323865890503,1.0,684.1670923233032,597.9134591817856,1.0,712.7707142829895,616.4271955490112,1.0
1193,656.9202876091003,617.1489448547363,1.0,684.2951488494873,597.9119418859482,1.0,712.8175954818726,616.7874250411987,1.0
1194,656.7545819282532,617.3499789237976,1.0,683.9933948516846,597.9345808029175,1.0,712.891058921814,616.3716945648193,1.0
1195,657.0557570457458,617.5617775917053,1.0,683.7419195175171,597.9934074878693,1.0,712.94380235672,616.589195728302,1.0
1196,657.1212301254272,617.05690574646,1.0,684.0181188583374,597.8138624429703,1.0,712.8026413917542,616.0727157592773,1.0
1197,656.8397636413574,617.2395830154419,1.0,684.0572061538696,598.0140256881714,1.0,712.3663287162781,616.087550163269,1.0
1198,657.1095514297485,617.3061385154724,1.0,683.8999447822571,597.7822457551956,1.0,712.384325504303,616.071888923645,1.0
1199,656.9852609634399,617.3420505523682,1.0,683.8417325019836,598.2389860153198,1.0,712.6280918121338,616.0667562484741,1.0
1200,657.4154019355774,616.4927229881287,1.0,684.1011056900024,597.4722895622253,1.0,712.0359320640564,614.8891916275024,1.0
1201,656.5181741714478,616.5912599563599,1.0,683.9543862342834,597.6465346813202,1.0,711.836145401001,615.9780879020691,1.0
1202,656.4501571655273,616.5971541404724,1.0,684.1966619491577,597.4589620828629,1.0,712.313615322113,616.019172668457,1.0
1203,656.3828663825989,617.1787939071655,1.0,683.9050755500793,598.210931301117,1.0,712.3360624313354,615.990161895752,1.0
1204,657.3791975975037,616.3936939239502,1.0,684.6847066879272,597.6492072343826,1.0,712.9598731994629,615.1719665527344,1.0
1205,657.337592124939,616.6083798408508,1.0,684.382435798645,597.5631244182587,1.0,712.5253262519836,615.2869114875793,1.0
1206,657.5414004325867,616.3890500068665,1.0,684.1779594421387,597.25805580616,1.0,712.3481764793396,615.927241563797,1.0
1207,656.8402109146118,617.0106153488159,1.0,683.782678604126,597.9570660591125,1.0,712.1047129631042,615.8223781585693,1.0
1208,656.8481993675232,616.5673055648804,1.0,684.358401298523,597.3714853525162,1.0,712.437771320343,615.3959805965424,1.0
1209,656.913378238678,616.892484664917,1.0,684.5972185134888,597.6035437583923,1.0,712.387526512146,615.1442983150482,1.0
1210,657.3666725158691,616.4703588485718,1.0,684.8314790725708,597.1739304065704,1.0,712.5994791984558,615.6197819709778,1.0
1211,657.5414309501648,616.6881918907166,1.0,684.7527446746826,597.5764321088791,1.0,712.8586449623108,615.3373181819916,1.0
1212,657.1371088027954,616.8222661018372,1.0,684.8887023925781,597.6547776460648,1.0,712.6274919509888,615.651825428009,1.0
1213,657.7581901550293,616.6897306442261,1.0,684.9973831176758,597.8166097402573,1.0,712.402606010437,615.146481513977,1.0
1214,657.6358375549316,616.8748459815979,1.0,685.2043800354004,597.9797655344009,1.0,712.624415397644,615.5880193710327,1.0
1215,657.0921907424927,616.8926110267639,1.0,685.0123805999756,598.0049366950989,1.0,712.4402441978455,615.8116111755371,1.0
1216,657.0076003074646,616.6750693321228,1.0,684.9287776947021,597.917298078537,1.0,712.6396808624268,614.8486106395721,1.0
1217,657.3514018058777,616.5887365341187,1.0,684.8850784301758,597.828252196312,1.0,712.6589188575745,614.9575264453888,1.0
1218,657.7162189483643,616.8052668571472,1.0,685.0152654647827,597.6709424257278,1.0,712.8103733062744,615.2781040668488,1.0
1219,657.7968292236328,616.5477514266968,1.0,685.616735458374,597.697448849678,1.0,713.1861605644226,614.9060800075531,1.0
1220,657.7255353927612,616.7743282318115,1.0,685.7466102838516,598.0512115955353,1.0,713.2190408706665,614.917778968811,1.0
1221,658.52596616745,616.1661324501038,1.0,685.6698273420334,598.1577277183533,1.0,712.6950030326843,614.2071883678436,1.0
1222,658.2168073654175,616.5358505249023,1.0,685.6376973390579,598.1588160991669,1.0,712.9978528022766,615.0137569904327,1.0
1223,657.8561010360718,617.004997253418,1.0,685.8145455121994,598.3114805221558,1.0,713.1878433227539,615.02179479599,1.0
1224,657.938482761383,617.0743918418884,1.0,686.2502410411835,598.299206495285,1.0,713.3431062698364,615.3569869995117,1.0
1225,658.1136689186096,617.147364616394,1.0,686.1254501342773,598.1307053565979,1.0,713.3243775367737,614.6170902252197,1.0
1226,657.8965473175049,617.3110218048096,1.0,685.8416868448257,598.3872516155243,1.0,713.2485246658325,615.1139006614685,1.0
1227,658.0041189193726,616.5079121589661,1.0,686.0553176403046,598.0907199382782,1.0,713.3586478233337,614.7377676963806,1.0
1228,657.7641916275024,617.143057346344,1.0,686.2910597324371,598.2994995117188,1.0,713.0012412071228,614.7127933502197,1.0
1229,657.7366137504578,616.9361524581909,1.0,685.937996506691,598.0875039100647,1.0,713.1436214447021,615.0266923904419,1.0
