scorer,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000
bodyparts,stimulusLeft,stimulusLeft,stimulusLeft,stimulusRight,stimulusRight,stimulusRight,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
9935,4.846110105514526,4.068417213857174,0.0005563327576965094,1.1012365818023682,2.9558067321777344,0.07156960666179657,654.3988845348358,395.8664578348398,0.9340730905532837,665.2282683849335,412.247475028038,0.2671085596084595,664.2995872497559,426.1580456495285,0.9929753541946411
9936,4.7419756054878235,4.05354131385684,0.0005804520333185792,1.0658674240112305,2.899393081665039,0.07369831949472427,658.3904846906662,396.25736567378044,0.8211071491241455,586.2501420974731,475.1807376742363,0.0029392302967607975,666.341783285141,426.1205954551697,0.5362144708633423
9937,4.553517937660217,4.154418274760246,0.0005971717182546854,1.0483615398406982,2.8282785415649414,0.07254096120595932,656.3583197593689,395.79489901661873,0.8860946893692017,586.1249556541443,476.14082629978657,0.007455066777765751,671.6313271522522,422.86071729660034,0.6796655654907227
9938,4.918964982032776,3.9615051224827766,0.0004928905982524157,1.0162591934204102,2.912051200866699,0.06754350662231445,661.3135772943497,403.49544060230255,0.05812805891036987,585.3768229484558,477.39605808258057,0.009148073382675648,667.3573333024979,435.5514061152935,0.8974403142929077
9939,1917.1898369789124,6.259097099304199,0.0030264663510024548,0.8912394046783447,2.7507944107055664,0.06104589253664017,663.5456538200378,402.5590217113495,0.010311531834304333,583.4930419921875,482.17920303344727,0.014921208843588829,672.2670409679413,434.5453327894211,0.9010668396949768
9940,4.930197715759277,3.991284520365298,0.0006560201290994883,1.1282262802124023,3.112298309803009,0.08770517259836197,638.6518316268921,459.6830290853977,0.0045038387179374695,674.1189233064651,425.64418935775757,0.010197276249527931,669.0997279882431,439.8630814552307,0.9341967105865479
9941,4.604220926761627,4.0557270385324955,0.0006799170514568686,1.0378293991088867,2.9200023412704468,0.10747577250003815,588.7263209819794,498.06225395202637,0.0852474570274353,583.7500557899475,484.6051724553108,0.30411452054977417,666.7252963781357,442.80105233192444,0.13310959935188293
9942,4.613406717777252,4.067300155758858,0.0006193984299898148,0.9961090087890625,2.9350520372390747,0.09071506559848785,594.1524931192398,506.2008100748062,0.0769958421587944,585.417754650116,486.34015917778015,0.013500675559043884,667.2396945953369,442.70192670822144,0.027034299448132515
9943,4.979810416698456,3.8499747067689896,0.00043419632129371166,0.8974535465240479,2.7026482820510864,0.055104468017816544,593.4530081748962,505.1839020252228,0.0025469674728810787,585.9162139892578,486.26677346229553,0.0035714355763047934,609.2266616821289,403.00079053640366,0.026746470481157303
9944,4.946131408214569,3.7968976199626923,0.00042631026008166373,0.7936482429504395,2.628948926925659,0.05635029077529907,661.1535885334015,403.6726438999176,0.01728214882314205,601.8149697780609,412.1015737056732,0.0003709125448949635,608.8430950641632,404.6599754691124,0.5994420051574707
9945,4.805483460426331,3.899533227086067,0.0005265287472866476,0.8807296752929688,2.7137045860290527,0.0674302875995636,645.0662811994553,402.5893886089325,0.009806112386286259,607.3610944747925,411.6994703710079,0.0007238762336783111,604.3547295629978,407.1729335784912,0.9286080002784729
9946,4.649703204631805,4.090081550180912,0.0006142450147308409,0.8930454254150391,2.9695531129837036,0.08584548532962799,630.5806043148041,400.6262106895447,0.0552908256649971,608.3739378452301,411.39746218919754,0.04039954021573067,607.7768902778625,405.8361110687256,0.9941498041152954
9947,4.914229512214661,4.003232395742089,0.0005224436754360795,0.9906997680664062,2.7799357175827026,0.06401091814041138,630.1072080135345,400.0201086997986,0.14767317473888397,615.9514017105103,407.46109318733215,0.08849600702524185,608.3102736473083,404.45700800418854,0.9868576526641846
9948,175.55965566635132,337.4000298976898,0.004253932740539312,0.9901151657104492,2.992374062538147,0.06761615723371506,631.1933093070984,400.00300216674805,0.10563401132822037,608.74902510643,410.76684737205505,0.01017463207244873,604.7294933199883,406.0452151298523,0.9988136291503906
9949,176.45164346694946,336.4248774051666,0.005118143744766712,1.0347373485565186,2.957439422607422,0.07191470265388489,631.1491303443909,401.27478885650635,0.5424637794494629,633.6168098449707,399.44162106513977,0.0015336659271270037,603.0323802232742,405.581902384758,0.9849158525466919
9950,4.74035906791687,4.00734500028193,0.0006811217754147947,1.0539846420288086,2.9006696939468384,0.0851021260023117,630.982152223587,399.5952754020691,0.24561059474945068,5.150736451148987,2.782273530960083,0.00039711693534627557,597.1360148191452,402.97718012332916,0.790724515914917
9951,4.749189138412476,4.040353149175644,0.0006595966988243163,1.1540107727050781,2.959927797317505,0.08245830982923508,631.8413698673248,392.37916898727417,0.051004599779844284,643.0187010169029,390.8895471096039,0.00823582150042057,659.2048016786575,434.1082034111023,0.09302140772342682
9952,175.49319648742676,334.65170335769653,0.5550375580787659,1.148935317993164,2.8867509365081787,0.10393137484788895,630.5856575965881,391.34306621551514,0.9997615218162537,641.5584537982941,390.43966484069824,0.9164095520973206,659.949241284281,420.37954381108284,0.9934832453727722
9953,4.4222234189510345,4.017323071137071,0.0007437840104103088,1.1152362823486328,2.8226141929626465,0.10635223984718323,630.4482326507568,388.6411232948303,0.9959959983825684,641.8068382740021,388.59141331911087,0.07540560513734818,660.021685525775,420.7630559206009,0.5723965167999268
9954,4.054514408111572,4.187590166926384,0.000901947554666549,1.0505390167236328,2.7752504348754883,0.16073355078697205,630.0895428657532,385.8484630584717,0.9987674951553345,641.1857223510742,382.90013241767883,0.18724919855594635,661.1351881027222,420.0744416490197,0.9855008721351624
9955,646.1024210453033,400.8080291748047,0.003158384235575795,1.1445093154907227,2.8074965476989746,0.1341935247182846,630.9219517707825,383.3001022338867,0.9999436140060425,643.1381546854973,380.81872564554214,0.9897164702415466,659.2731928229332,396.7421483397484,0.9575035572052002
9956,648.3270735740662,400.9179301261902,0.0013824227498844266,0.976628303527832,2.764906406402588,0.16366194188594818,632.986743927002,380.81376230716705,0.9920904636383057,645.1332544088364,377.02174949645996,0.9472648501396179,663.0123896598816,402.4247567653656,0.6186878681182861
9957,4.543858468532562,4.156613364815712,0.0008178444113582373,0.9875860214233398,2.992437720298767,0.14488354325294495,638.7570261955261,378.04718577861786,0.788418710231781,646.9948506355286,375.21725130081177,0.49435412883758545,666.8126986026764,405.4352031946182,0.4678148925304413
9958,4.145981147885323,4.19686633348465,0.0013377206632867455,1.1973724365234375,2.838388681411743,0.24240010976791382,642.4653948545456,381.1022787094116,0.6061483025550842,651.4988244771957,376.37792444229126,0.24827899038791656,668.6166687011719,403.2722270488739,0.8398734927177429
9959,4.449810951948166,4.226136356592178,0.0012062598252668977,1.2249460220336914,2.9097375869750977,0.18990781903266907,640.9182257652283,379.65135180950165,0.9944292306900024,652.2548913657665,376.7892737388611,0.9402760863304138,671.3529772758484,401.52939438819885,0.992712676525116
9960,4.32187819480896,4.203228443861008,0.0010233413195237517,1.1049127578735352,2.8641711473464966,0.16674081981182098,636.6423138380051,377.5456199645996,0.9983065128326416,644.4459278583527,372.0140539780259,0.996455729007721,656.5009922981262,380.05518339574337,0.8759281635284424
9961,4.693959355354309,4.128210574388504,0.0006179264164529741,1.077944278717041,2.93430233001709,0.08478367328643799,637.4353803396225,382.19982075691223,0.9881370663642883,644.0418063923717,375.0006687641144,0.6418614387512207,675.9162854999304,402.25561106204987,0.3269859850406647
9962,4.9075886607170105,3.9130009189248085,0.0004744970647152513,1629.10360622406,340.84462332725525,0.06919315457344055,636.5668583512306,382.57820773124695,0.9840144515037537,643.5638877153397,375.5118637084961,0.020319098606705666,657.5794656276703,383.06526494026184,0.0024172947742044926
9963,166.4027009010315,764.7944338321686,0.999996542930603,1629.8361523151398,339.6885217130184,0.9999978542327881,629.8134722709656,388.12700740993023,0.9767966866493225,620.143743366003,389.57406425476074,0.7798221111297607,676.2651465833187,417.74668073654175,0.055189575999975204
9964,164.701864361763,762.5717568397522,0.9999998807907104,1631.0353407859802,340.77509927749634,0.9999997615814209,628.3158817589283,391.190149307251,0.9984725117683411,621.9209706783295,391.2864499092102,0.998024582862854,676.7962273955345,417.09414553642273,0.48529279232025146
9965,164.85424542427063,762.6131932735443,1.0,1629.7183824777603,342.30855560302734,0.999998927116394,629.0141460895538,393.61313247680664,0.9972039461135864,623.4704823493958,393.00420904159546,0.9979366064071655,677.076584815979,416.88687229156494,0.272531121969223
9966,165.1564017534256,762.5563484430313,1.0,1630.5233225822449,342.5128562450409,0.9999992847442627,627.0071509480476,393.02066135406494,0.9160565137863159,621.5557290315628,394.23832273483276,0.9888806343078613,612.3033227324486,398.6506714820862,0.05410945415496826
9967,166.0730345249176,762.281215429306,1.0,1630.3145327568054,343.7238326072693,0.9999986886978149,626.4536770582199,395.1934979557991,0.32961785793304443,617.1378626823425,396.60382360219955,0.8920473456382751,608.9164597988129,400.42104744911194,0.47268807888031006
9968,165.50628900527954,761.8397107124329,1.0,1629.6556335687637,344.06498289108276,0.9999959468841553,624.9344892501831,395.2674724459648,0.0607127919793129,611.9938257774338,398.8889937400818,0.6023539900779724,602.9664015769958,402.0278069972992,0.7985194325447083
9969,166.41295194625854,762.2945810556412,1.0,1630.8747234344482,345.01271533966064,0.9999983310699463,615.0393435955048,392.0745015144348,0.5148231983184814,613.7189071178436,394.2571773529053,0.977551281452179,602.3745938539505,400.6777276992798,0.12345460057258606
9970,167.6202356815338,762.8184756040573,1.0,1632.089632511139,346.09509575366974,0.9999966621398926,614.0709340572357,391.2676556110382,0.9790273904800415,611.7969942241907,393.25720739364624,0.9939216375350952,597.7915865182877,400.21885681152344,0.7369980216026306
9971,167.61756324768066,761.0825393199921,1.0,1632.645072221756,346.3832938671112,0.9999984502792358,614.004314661026,391.01532006263733,0.9943127632141113,610.2624222040176,392.7392158508301,0.9808704257011414,597.8325958251953,399.55707359313965,0.8577137589454651
9972,168.12746286392212,759.9618005752563,0.9999998807907104,1633.754463672638,347.36073356866837,0.9999973773956299,614.4823551177979,392.38174772262573,0.9930410385131836,609.2354624271393,391.49840259552,0.9976966977119446,602.7849344015121,393.3231682777405,0.03407278656959534
9973,168.7722053527832,759.9450631141663,0.9999998807907104,1633.1056315898895,347.59969767928123,0.9999983310699463,613.5485322475433,392.39545154571533,0.9974265694618225,608.7146573066711,391.27931904792786,0.9976054430007935,626.0551656484604,384.8623366355896,0.04528132453560829
9974,168.3828639984131,759.0953321456909,1.0,1633.8492424488068,349.0019530057907,0.999997615814209,612.9772942662239,391.97969126701355,0.9990718364715576,606.293879032135,393.7045660018921,0.9967527985572815,596.8849452137947,399.1015591621399,0.8504554033279419
9975,168.44699239730835,757.7797257900238,1.0,1635.1983762979507,348.5297754406929,0.9999985694885254,612.7370049357414,392.55698919296265,0.9977341890335083,607.0826106071472,393.1366696357727,0.9970393776893616,597.419912815094,398.83420419692993,0.29228147864341736
9976,168.150315284729,755.8124099075794,1.0,1634.54394865036,348.4909619987011,0.9999990463256836,613.083399772644,393.07574462890625,0.9977003931999207,608.5766952037811,391.5374405384064,0.9970502853393555,665.8691756725311,405.86102175712585,0.021619850769639015
9977,169.10740852355957,756.1900417357683,1.0,1634.7623707056046,349.9946839809418,0.9999991655349731,614.7371852397919,393.44835901260376,0.9979161620140076,609.0986247062683,391.75921177864075,0.9976527094841003,626.9617168903351,385.2695059776306,0.05241842195391655
9978,168.99591732025146,754.864391207695,1.0,1637.4064239263535,352.78435373306274,0.9999991655349731,615.2588424682617,393.53960061073303,0.9949179887771606,610.198525428772,391.5867784023285,0.9958066940307617,627.9840105883777,384.4967942237854,0.1163821592926979
9979,169.2977375984192,754.5365654230118,1.0,1638.0175898075104,353.9006402492523,0.9999978542327881,615.8739140033722,393.1070375442505,0.9993317723274231,609.4297285079956,390.13237953186035,0.9992929697036743,627.0219683647156,383.39058470726013,0.30926376581192017
9980,168.74339818954468,754.1440488100052,1.0,1637.260456085205,355.92820171266794,0.9999992847442627,613.0334559679031,391.6374351978302,0.9970266222953796,605.6745476722717,391.3760988712311,0.9974653720855713,599.3340525627136,388.47259068489075,0.009527798742055893
9981,168.61625051498413,750.8200702667236,0.9999997615814209,1637.8161013126373,359.5939562320709,0.9999991655349731,612.2027351260185,390.44036293029785,0.9924910664558411,604.9165226817131,389.8694671392441,0.9934999346733093,599.1042778491974,387.90065076202154,0.01216718927025795
9982,168.16416597366333,749.1260571479797,0.9999998807907104,1637.9377604722977,363.5632917881012,0.9999990463256836,613.0242789983749,389.8445978164673,0.9984000325202942,606.143164396286,387.84222239255905,0.9941248297691345,632.5746552944183,381.04901587963104,0.043124884366989136
9983,167.95762419700623,748.7945197820663,1.0,1637.8013834953308,367.22816038131714,0.9999985694885254,607.355272769928,390.9815709590912,0.9991739392280579,602.2066767215729,386.1006454229355,0.9999927282333374,611.3790338635445,382.60114192962646,0.7725216150283813
9984,168.13412427902222,747.2716583013535,0.9999998807907104,1639.0077328681946,368.7439696788788,0.9999988079071045,604.9774804115295,393.9720675945282,0.998404324054718,598.1414856910706,386.716908454895,0.999998927116394,607.6901054382324,381.58144772052765,0.7426420450210571
9985,167.07416582107544,746.0237731933594,0.9999998807907104,1637.7184661626816,370.68307423591614,0.9999997615814209,602.8592048883438,394.8134140968323,0.997861921787262,597.1481968164444,386.5222613811493,0.9999969005584717,604.2506529986858,385.09387373924255,0.33699831366539
9986,165.26558125019073,742.8897924423218,1.0,1638.1651873588562,375.0028386116028,0.9999998807907104,603.7769440114498,393.5007677078247,0.9992671608924866,598.2043924331665,386.5448625087738,0.999998927116394,607.9851112365723,380.9427390694618,0.935335636138916
9987,165.31395041942596,739.9737382922322,1.0,1638.3748052120209,377.9579527378082,0.9999988079071045,606.4114174842834,393.55369544029236,0.9986721277236938,598.7789051532745,385.119083404541,0.9999992847442627,609.2385146617889,380.725914478302,0.9923537969589233
9988,165.72594130039215,735.8512287139893,0.9999998807907104,1640.9570150375366,379.3370046019554,0.9999985694885254,608.8893513679504,392.9600238800049,0.9999945163726807,601.4987096786499,384.729966878891,0.9999997615814209,612.447203785181,377.27706241607666,0.999653697013855
9989,165.23079133033752,733.2268490791321,1.0,1640.591148853302,384.15898633003235,0.9999947547912598,610.1363221406937,392.6614170074463,0.9999970197677612,602.4317646026611,383.79506397247314,0.9999996423721313,613.1443665027618,376.39415407180786,0.9998987913131714
9990,164.87651747465134,731.6893596053123,1.0,1638.8678658008575,387.4137409925461,0.9999996423721313,611.8180589079857,391.3288142681122,0.9999996423721313,602.9389628171921,384.50047159194946,0.9999998807907104,611.3427848219872,375.19309663772583,0.9999449253082275
9991,165.4449863433838,729.6186695098877,1.0,1639.599957704544,390.1905026435852,0.9999988079071045,612.3069435656071,391.56882524490356,0.9999995231628418,603.4887883067131,383.4565119743347,0.9999996423721313,612.9872572422028,374.6573443412781,0.9999464750289917
9992,164.88452488183975,729.0961318016052,1.0,1639.8177094459534,393.46564507484436,0.9999977350234985,613.0635159015656,390.69030117988586,0.9999995231628418,603.9876597449183,384.06395840644836,0.9999995231628418,612.0712900310755,374.2539303302765,0.9999405145645142
9993,165.78241097927094,729.1853017807007,1.0,1641.7654843330383,394.9923634529114,0.9999939203262329,613.6472806930542,390.90577244758606,0.9999992847442627,604.0751400962472,383.19133710861206,0.9999994039535522,612.2960495948792,372.95495533943176,0.9999948740005493
